;bill/BillType;bill/BillingEntity;bill/BillingPeriodEndDate;bill/BillingPeriodStartDate;bill/InvoiceId;bill/PayerAccountId;identity/LineItemId;identity/TimeInterval;lineItem/AvailabilityZone;lineItem/BlendedCost;lineItem/BlendedRate;lineItem/CurrencyCode;lineItem/LineItemDescription;lineItem/LineItemType;lineItem/NormalizationFactor;lineItem/NormalizedUsageAmount;lineItem/Operation;lineItem/ProductCode;lineItem/TaxType;lineItem/UnblendedCost;lineItem/UnblendedRate;lineItem/UsageAccountId;lineItem/UsageAmount;lineItem/UsageEndDate;lineItem/UsageStartDate;lineItem/UsageType;pricing/publicOnDemandCost;pricing/publicOnDemandRate;pricing/term;pricing/unit;product/ProductName;product/alarmType;product/availability;product/clockSpeed;product/currentGeneration;product/databaseEngine;product/dedicatedEbsThroughput;product/deploymentOption;product/description;product/durability;product/ecu;product/endpointType;product/engineCode;product/enhancedNetworkingSupported;product/feeCode;product/feeDescription;product/freeTier;product/fromLocation;product/fromLocationType;product/group;product/groupDescription;product/instanceFamily;product/instanceType;product/instanceTypeFamily;product/licenseModel;product/location;product/locationType;product/mailboxStorage;product/maxIopsBurstPerformance;product/maxIopsvolume;product/maxThroughputvolume;product/maxVolumeSize;product/memory;product/minVolumeSize;product/networkPerformance;product/normalizationSizeFactor;product/operatingSystem;product/operation;product/physicalProcessor;product/preInstalledSw;product/processorArchitecture;product/processorFeatures;product/productFamily;product/region;product/requestDescription;product/requestType;product/servicecode;product/servicename;product/sku;product/storage;product/storageClass;product/storageMedia;product/tenancy;product/toLocation;product/toLocationType;product/transferType;product/usagetype;product/vcpu;product/version;product/volumeType;reservation/NormalizedUnitsPerReservation;reservation/TotalReservedNormalizedUnits;reservation/TotalReservedUnits;reservation/UnitsPerReservation;resourceTags/aws:createdBy;resourceTags/user:Name;resourceTags/user:area;resourceTags/user:db;resourceTags/user:dtap;resourceTags/user:purpose
161;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;pl5wt2lgomvf7m3eprfwvu5dynwdthnm2m3zxfw6obmhy23um36q;2017-09-11T00:00:00Z/2017-09-12T00:00:00Z;;3.45556e-05;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-Out;AmazonEC2;;3.45556e-05;0.01;509579572466;0.0034555479;2017-09-12T00:00:00Z;2017-09-11T00:00:00Z;EU-DataTransfer-Regional-Bytes;3.45555e-05;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
162;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;jaxngeho4tkqhwzklc22nllzxyn2t3mjxl4i2yhrbgsmw3irjuoq;2017-09-02T00:00:00Z/2017-09-03T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;PutObject;AmazonS3;;0.0;0.0;509579572466;0.0165025349;2017-09-02T23:00:00Z;2017-09-02T03:00:00Z;DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;9MG5B7V4UUU2WPAV;;;;;US East (N. Virginia);AWS Region;AWS Inbound;DataTransfer-In-Bytes;;;;;;;;;;;;;
163;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;klcuxugrk4e3kniyvxkscjcaaahfyc6nnkoy5wkys4jdrrtn6o5a;2017-09-04T00:00:00Z/2017-09-05T00:00:00Z;;0.1333333344;4.0;USD;$4 per user per month in the EUW1 region;Usage;;;EnabledUser;AmazonWorkMail;;0.1333333344;4.0;509579572466;0.0333333336;2017-09-05T00:00:00Z;2017-09-04T00:00:00Z;EUW1-WorkMail-NormalTier-UserHrs;0.1333333344;4.0;OnDemand;User-Mo;AmazonWorkMail;;;;;;;;;;;;;;;;N;;;;;;;;;EU (Ireland);AWS Region;50GB;;;;;;;;;;;;;;;Enterprise Applications;eu-west-1;;;AmazonWorkMail;;EE3PBN5PPN72CV98;;;;;;;;EUW1-WorkMail-NormalTier-UserHrs;;;;;;;;;;;;;
164;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;fnnxhfboso5swyrexiv3ayb7cgqskmslv55ziwqeyokjfc4xjgoq;2017-09-07T00:00:00Z/2017-09-08T00:00:00Z;;0.0;0.0;USD;$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront;Usage;;;GetObject;AmazonS3;;0.0;0.0;509579572466;5.7096439381;2017-09-08T00:00:00Z;2017-09-07T00:00:00Z;USE1-CloudFront-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;TZPJVS2GCV8M5FXM;;;;;Amazon CloudFront;AWS Edge Location;InterRegion Outbound;USE1-CloudFront-Out-Bytes;;;;;;;;;;;;;
165;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;h6gbadyfrjvgugpdfxcsgivltwa6h53vdnqnfuov4cxwchsl63ea;2017-09-10T00:00:00Z/2017-09-11T00:00:00Z;;1.6062595132;0.085;USD;$0.085 per GB - first 10 TB / month data transfer out;Usage;;;GET;AmazonCloudFront;;1.6062595132;0.085;509579572466;18.8971707456;2017-09-11T00:00:00Z;2017-09-10T00:00:00Z;EU-DataTransfer-Out-Bytes;1.6062595134;0.085;OnDemand;GB;Amazon CloudFront;;;;;;;;;;;;;;;;;Europe;AWS Edge Location;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AmazonCloudFront;;VU3485RNDU6HBQF6;;;;;External;Other;CloudFront Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
166;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;2qx23sbnysbqyyr7rf6f2sq3kau4j44r3xcrzc3ccrtfliyanbya;2017-09-11T00:00:00Z/2017-09-12T00:00:00Z;eu-west-1b;0.312;0.013;USD;$0.013 per On Demand Linux t2.micro Instance Hour;Usage;;;RunInstances;AmazonEC2;;0.312;0.013;509579572466;24.0;2017-09-12T00:00:00Z;2017-09-11T00:00:00Z;EU-BoxUsage:t2.micro;0.312;0.013;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;Up to 3.3 GHz;Yes;;;;;;Variable;;;;;;;;;;;General purpose;t2.micro;t2;No License required;EU (Ireland);AWS Region;;;;;;1 GiB;;Low to Moderate;0.5;Linux;RunInstances;Intel Xeon Family;;32-bit or 64-bit;"Intel AVX; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;STTHYT3WDDQU8UBR;EBS only;;;Shared;;;;EU-BoxUsage:t2.micro;1.0;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;za;n/a;prod;connects
167;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;haufz6iwvcdamjl2vtfi7junucbr66njch3pjkqorrbgbttt7ebq;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;1.555e-07;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia);Usage;;;PublicIP-Out;AmazonEC2;;1.555e-07;0.02;509579572466;7.7756e-06;2017-09-20T17:00:00Z;2017-09-20T16:00:00Z;EU-USE1-AWS-Out-Bytes;1.555e-07;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;N7JF33XCBEZEKJFQ;;;;;US East (N. Virginia);AWS Region;InterRegion Outbound;EU-USE1-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;bbvp-etisalat-prod;za;n/a;prod;connects
168;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;c5ljhfk4klwl6pk6igt3fmxuaqvoez2slxc5zehuzzqz3iw5m4fa;2017-09-15T00:00:00Z/2017-09-16T00:00:00Z;;0.0;0.0;USD;$0.00 per GB data transfer out of EU (Ireland) to CloudFront;Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;0.0005582655;2017-09-15T08:00:00Z;2017-09-15T07:00:00Z;EU-CloudFront-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;ERGND8YCSTC46SB5;;;;;Amazon CloudFront;AWS Edge Location;InterRegion Outbound;EU-CloudFront-Out-Bytes;;;;;;;;IAMUser:AIDAIJTE2HGCSNK6XUV5Q:ralvarez;;es;n/a;dev;sandbox
169;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;qcolistlgzw7cqssn4evrt2itnodkahuvxnhah3xpsz7okbxz5ba;2017-09-13T00:00:00Z/2017-09-14T00:00:00Z;;0.0;0.0;USD;0.0 per free event recorded in Canada (Central) region;Usage;;;None;AWSCloudTrail;;0.0;0.0;509579572466;1.0;2017-09-13T10:00:00Z;2017-09-13T09:00:00Z;CAN1-FreeEventsRecorded;0.0;0.0;OnDemand;Events;AWS CloudTrail;;;;;;;;;;;;;;;;;;;;;;;;;Canada (Central);AWS Region;;;;;;;;;;;;;;;;Management Tools - AWS CloudTrail Free Events Recorded;ca-central-1;;;AWSCloudTrail;AWS CloudTrail;FMDQWZU8D86278GQ;;;;;;;;CAN1-FreeEventsRecorded;;;;;;;;;;;;;
170;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;rujmj6jvcfulxjojsnzdfpdxneekotnyvqild5zvnxtm5hvnuq2q;2017-09-15T00:00:00Z/2017-09-16T00:00:00Z;;4.4e-06;4e-07;USD;$0.004 per 10,000 GET and all other requests;Usage;;;GetObject;AmazonS3;;4.4e-06;4e-07;509579572466;11.0;2017-09-15T10:00:00Z;2017-09-15T08:00:00Z;EU-Requests-Tier2;4.4e-06;4e-07;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier2;GET and all other requests;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;API Request;eu-west-1;;;AmazonS3;;ZCQD4CM637S7D8U5;;;;;;;;EU-Requests-Tier2;;;;;;;;;;;;;
171;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;krzn5bf2poh4z6v7x2shs2gjzeyquto3fmlwrfp6o4zs7ssg3wha;2017-09-16T00:00:00Z/2017-09-17T00:00:00Z;;1.944e-07;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;InitiateMultipartUpload;AmazonS3;;1.944e-07;0.09;509579572466;2.1589e-06;2017-09-16T23:00:00Z;2017-09-16T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;;;;
172;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;jjqflvrbboc2fmgtnline4zkghvduia6e5glswp3wedwvusmdi6a;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;6.0598e-06;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to Asia Pacific (Seoul);Usage;;;PublicIP-Out;AmazonEC2;;6.0598e-06;0.02;509579572466;0.0003029872;2017-09-20T07:00:00Z;2017-09-20T04:00:00Z;EU-APN2-AWS-Out-Bytes;6.0597e-06;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;7RP2G4FFKH9RDTQ5;;;;;Asia Pacific (Seoul);AWS Region;InterRegion Outbound;EU-APN2-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;za;n/a;prod;connects
173;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;7a437dzfhjf5zi7ddcc3xngyydyttbkqhaaewnfvhqia72crefsa;2017-09-14T00:00:00Z/2017-09-15T00:00:00Z;;9.5e-09;0.02;USD;$0.02 per GB - EU (Ireland) data transfer to US East (Northern Virginia);Usage;;;PublicIP-Out;AmazonEC2;;9.5e-09;0.02;509579572466;4.759e-07;2017-09-14T01:00:00Z;2017-09-14T00:00:00Z;EU-USE1-AWS-Out-Bytes;9.5e-09;0.02;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;N7JF33XCBEZEKJFQ;;;;;US East (N. Virginia);AWS Region;InterRegion Outbound;EU-USE1-AWS-Out-Bytes;;;;;;;;IAMUser:AIDAIJTE2HGCSNK6XUV5Q:ralvarez;;es;;prod;products
174;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;kg3l7vlkorx2hihruh5dnzu3qpxlzmqjducmflgcuntucugbs2ma;2017-09-18T00:00:00Z/2017-09-19T00:00:00Z;;1.6e-06;4e-07;USD;$0.004 per 10,000 GET and all other requests;Usage;;;HeadBucket;AmazonS3;;1.6e-06;4e-07;509579572466;4.0;2017-09-18T11:00:00Z;2017-09-18T06:00:00Z;EU-Requests-Tier2;1.6e-06;4e-07;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier2;GET and all other requests;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;API Request;eu-west-1;;;AmazonS3;;ZCQD4CM637S7D8U5;;;;;;;;EU-Requests-Tier2;;;;;;;;;;;;;
175;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;lplirk5tcfuikypd2ay2k4u4llhjlr4kiuzrvuv7ge4czlybbjka;2017-09-07T00:00:00Z/2017-09-08T00:00:00Z;;0.0016678005;0.026;USD;$0.026 per GB - first 50 TB / month of storage used;Usage;;;StandardStorage;AmazonS3;;0.0016678005;0.026;509579572466;0.0641461736;2017-09-07T10:00:00Z;2017-09-07T09:00:00Z;USW1-TimedStorage-ByteHrs;0.0016678005;0.026;OnDemand;GB-Mo;Amazon Simple Storage Service;;99.99%;;;;;;;99.999999999%;;;;;;;;;;;;;;;;US West (N. California);AWS Region;;;;;;;;;;;;;;;;Storage;us-west-1;;;AmazonS3;;TZP3WS2ZP5WNPJT2;;General Purpose;;;;;;USW1-TimedStorage-ByteHrs;;;Standard;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
176;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;7aeaeexskvwkwtl4ipkkkgy4233kmeykqmmx7tmdcdu7ohmxmhqa;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;0.0;0.0;USD;First 5GB per month of log data ingested is free.;Usage;;;PutLogEvents;AmazonCloudWatch;;0.0;0.0;509579572466;0.0059198227;2017-09-20T20:00:00Z;2017-09-20T00:00:00Z;EU-DataProcessing-Bytes;0.0033742989;0.57;;;AmazonCloudWatch;;;;;;;;;;;;;;;;;;;Ingested Logs;Existing system, application, and custom log files;;;;;EU (Ireland);AWS Region;;;;;;;;;;;PutLogEvents;;;;;Data Payload;eu-west-1;;;AmazonCloudWatch;;KJBTQPDHW2H92B8Y;;;;;;;;EU-DataProcessing-Bytes;;Current;;;;;;;;;;;
177;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;ba6r5o5n5bgmyfyfvsvgbangmdwintuwutnssposuiydk4flixdq;2017-09-15T00:00:00Z/2017-09-16T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;LoadBalancing;AmazonEC2;;0.0;0.0;509579572466;0.0087025585;2017-09-16T00:00:00Z;2017-09-15T00:00:00Z;EU-DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;8TVXXVK53DBQVQD4;;;;;EU (Ireland);AWS Region;AWS Inbound;EU-DataTransfer-In-Bytes;;;;;;;;;;za;;prod;connect
178;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;h236wjhasta72mmkglacm7ffgk6f3rlpp3rjydaws3twdrswii4a;2017-09-16T00:00:00Z/2017-09-17T00:00:00Z;;0.0213931342;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;GetObject;AmazonS3;;0.0213931342;0.09;509579572466;0.2377014915;2017-09-17T00:00:00Z;2017-09-16T00:00:00Z;DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;HQEH3ZWJVT46JHRG;;;;;External;Other;AWS Outbound;DataTransfer-Out-Bytes;;;;;;;;;;;;;
179;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;fjoyztp2zuyc5apia6ncv7k6hknqxzcegnb5nzajvadmzmqe2pca;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;0.977902;4e-07;USD;$0.004 per 10,000 GET and all other requests;Usage;;;HeadObject;AmazonS3;;0.977902;4e-07;509579572466;2444755.0;2017-09-20T20:00:00Z;2017-09-20T00:00:00Z;Requests-Tier2;0.977902;4e-07;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier2;GET and all other requests;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;API Request;us-east-1;;;AmazonS3;;ZWQ6Q48CRJXX4FXE;;;;;;;;Requests-Tier2;;;;;;;;;;;;;
180;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;gaxfij7vzzy7bdbfsksormkfwytmjafwi7pqdkt3fbw7okpeudda;2017-09-14T00:00:00Z/2017-09-15T00:00:00Z;;0.0019257301;0.09;USD;$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier;Usage;;;LoadBalancing;AmazonEC2;;0.0019257301;0.09;509579572466;0.0213969994;2017-09-15T00:00:00Z;2017-09-14T00:00:00Z;EU-DataTransfer-Out-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;FSEU4E6BRE95JTX8;;;;;External;Other;AWS Outbound;EU-DataTransfer-Out-Bytes;;;;;;;;;;za;;prod;connect
181;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;5yc4ruck5sxi43f4f5k5x5a4tovacq7bvtxsoao4zdliv6zsptia;2017-09-16T00:00:00Z/2017-09-17T00:00:00Z;;2.566e-07;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-Out;AmazonEC2;;2.566e-07;0.01;509579572466;2.56598e-05;2017-09-16T11:00:00Z;2017-09-16T02:00:00Z;EU-DataTransfer-Regional-Bytes;2.566e-07;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJM47Q7CUPS7UZGMRG:paolo.brizzolari;;za;;prod;connect
182;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;lyoyelt42oavrinzovtigo3ukqeb7knishlch77gviynnuq4tajq;2017-09-16T00:00:00Z/2017-09-17T00:00:00Z;eu-west-1a;0.6;0.025;USD;$0.025 per On Demand Linux t2.small Instance Hour;Usage;;;RunInstances;AmazonEC2;;0.6;0.025;509579572466;24.0;2017-09-17T00:00:00Z;2017-09-16T00:00:00Z;EU-BoxUsage:t2.small;0.6;0.025;OnDemand;Hrs;Amazon Elastic Compute Cloud;;;Up to 3.3 GHz;Yes;;;;;;Variable;;;;;;;;;;;General purpose;t2.small;t2;No License required;EU (Ireland);AWS Region;;;;;;2 GiB;;Low to Moderate;1.0;Linux;RunInstances;Intel Xeon Family;;32-bit or 64-bit;"Intel AVX; Intel Turbo";Compute Instance;eu-west-1;;;AmazonEC2;Amazon Elastic Compute Cloud;N6KDUVR23T758UUC;EBS only;;;Shared;;;;EU-BoxUsage:t2.small;1.0;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;es;n/a;dev;prod
183;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;uji67cxf7unezm43s6gtwaskoc5t632yisefk3x5566ph25pykzq;2017-09-06T00:00:00Z/2017-09-07T00:00:00Z;;0.0;0.0;USD;$0.00 per GB - US East (Northern Virginia) data transfer from US East (Ohio);Usage;;;PutObject;AmazonS3;;0.0;0.0;509579572466;4.712e-07;2017-09-06T11:00:00Z;2017-09-06T10:00:00Z;USE1-USE2-AWS-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;us-east-1;;;AWSDataTransfer;;2VKUG32DUF246T8S;;;;;US East (Ohio);AWS Region;InterRegion Inbound;USE1-USE2-AWS-In-Bytes;;;;;;;;;;;;;
184;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;3yidtl56fvl4sql7nodhedayos4jpoprt37nya4tbraparq5a3xq;2017-09-16T00:00:00Z/2017-09-17T00:00:00Z;;0.018206;4e-07;USD;$0.004 per 10,000 GET and all other requests;Usage;;;GetObject;AmazonS3;;0.018206;4e-07;509579572466;45515.0;2017-09-17T00:00:00Z;2017-09-16T00:00:00Z;Requests-Tier2;0.018206;4e-07;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier2;GET and all other requests;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;API Request;us-east-1;;;AmazonS3;;ZWQ6Q48CRJXX4FXE;;;;;;;;Requests-Tier2;;;;;;;;;;;;;
185;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;wr6pgkkikufzhllcbsei5rtflvwz6lxi5cy772dpij2lqulwme2q;2017-09-06T00:00:00Z/2017-09-07T00:00:00Z;;2.538e-07;0.01;USD;$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB;Usage;;;PublicIP-Out;AmazonEC2;;2.538e-07;0.01;509579572466;2.53767e-05;2017-09-06T06:00:00Z;2017-09-06T05:00:00Z;EU-DataTransfer-Regional-Bytes;2.538e-07;0.01;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;EU (Ireland);AWS Region;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;F8E5RBBTWDY6X6HP;;;;;EU (Ireland);AWS Region;IntraRegion;EU-DataTransfer-Regional-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;es;n/a;dev;prod
186;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;r35ye6rpjlfcgltuafsexsvue4vi7bbn2ctypm3zd6nmh6z4wd2q;2017-09-10T00:00:00Z/2017-09-11T00:00:00Z;;0.0;0.0;USD;$0.000 per GB - data transfer in per month;Usage;;;RunInstances;AmazonEC2;;0.0;0.0;509579572466;0.2282130278;2017-09-11T00:00:00Z;2017-09-10T00:00:00Z;EU-DataTransfer-In-Bytes;0.0;0.0;OnDemand;GB;Amazon Elastic Compute Cloud;;;;;;;;;;;;;;;;;External;Other;;;;;;;;;;;;;;;;;;;;;;;;Data Transfer;eu-west-1;;;AWSDataTransfer;;8TVXXVK53DBQVQD4;;;;;EU (Ireland);AWS Region;AWS Inbound;EU-DataTransfer-In-Bytes;;;;;;;;IAMUser:AIDAJZQCLC7LFL3S74XQY:Enrique;;;;;
187;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;uphnvcgos6lgvf622ltgl6rfxuzdj2rsxk3okhfywi6djmzjlpva;2017-09-10T00:00:00Z/2017-09-11T00:00:00Z;;6e-05;5e-06;USD;$0.005 per 1,000 PUT, COPY, POST, or LIST requests;Usage;;;ListBucket;AmazonS3;;6e-05;5e-06;509579572466;12.0;2017-09-10T22:00:00Z;2017-09-10T01:00:00Z;Requests-Tier1;6e-05;5e-06;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier1;PUT/COPY/POST or LIST requests;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;API Request;us-east-1;;;AmazonS3;;E9YHNFENF4XQBZR6;;;;;;;;Requests-Tier1;;;;;;;;;;;;;
188;Anniversary;AWS;2017-10-01T00:00:00Z;2017-09-01T00:00:00Z;;509579572466;uphnvcgos6lgvf622ltgl6rfxuzdj2rsxk3okhfywi6djmzjlpva;2017-09-20T00:00:00Z/2017-09-21T00:00:00Z;;0.063685;5e-06;USD;$0.005 per 1,000 PUT, COPY, POST, or LIST requests;Usage;;;ListBucket;AmazonS3;;0.063685;5e-06;509579572466;12737.0;2017-09-20T19:00:00Z;2017-09-20T00:00:00Z;Requests-Tier1;0.063685;5e-06;OnDemand;Requests;Amazon Simple Storage Service;;;;;;;;;;;;;;;;;;;S3-API-Tier1;PUT/COPY/POST or LIST requests;;;;;US East (N. Virginia);AWS Region;;;;;;;;;;;;;;;;API Request;us-east-1;;;AmazonS3;;E9YHNFENF4XQBZR6;;;;;;;;Requests-Tier1;;;;;;;;;;;;;
